block	line	offset	kind	speaker	flag	win	cells	budget	japanese	english
581	2	0x009696	page			2424	8	16	おでましみたいね	
582	0	0x0096B0	page	0200	0000	2323	6	12	このなかにも	
582	1	0x0096BE	page	0200	0000	2323	8	16	魔法使いがいるわ	
583	0	0x0096D8	page	0000	0000	2323	4	8	どうやら	
583	1	0x0096E2	page	0000	0000	2323	11	22	簡単に会わせるつもりは	
583	2	0x0096FA	page	0000	0000	2323	6	12	なさそうだな	
584	0	0x009710	page	0000	0000	2323	11	22	こいつらから聞き出そう	
585	0	0x009730	page	0200	0000	2323	12	24	いったい、どういうこと？	
586	0	0x009752	page	0100	0000	2424	2	4	……	
587	0	0x009760	page	0000	0000	2323	2	4	……	
588	0	0x00976E	page	0200	0000	2424	6	12	……とにかく	
588	1	0x00977C	page	0200	0000	2424	12	24	シルバー・ムーンに戻って	
588	2	0x009796	page	0200	0000	2424	10	20	考えをまとめましょう	
589	0	0x0097B4	page	0000	0000	2323	8	16	影使いはどこだ？	
590	0	0x0097C8	page			2424	3	6	まさか	
590	1	0x0097D0	page			2424	7	14	こんなところで	
590	2	0x0097E0	page			2424	5	10	ご対面か？	
591	0	0x0097F4	page	2700	0001	2424	4	8	おまえら	
591	1	0x0097FE	page	2700	0001	2424	7	14	影使いに会って	
591	2	0x00980E	page	2700	0001	2424	9	18	どうするつもりだ？	
592	0	0x00982A	page	0000	0000	2424	11	22	少し話を聞きたいだけさ	
592	1	0x009842	page	0000	0000	2424	8	16	渋谷のこととかね	
593	0	0x00985C	page	2700	0001	2424	3	6	……！	
594	0	0x009866	page			2424	13	26	いま渋谷に戻られたら面倒だ	
594	1	0x009882	page			2424	13	26	……かまわん、やっちまえ！	
595	0	0x0098A6	page	0200	0000	2323	3	6	魔法を	
595	1	0x0098AE	page	0200	0000	2323	7	14	こんな風にしか	
595	2	0x0098BE	page	0200	0000	2323	9	18	使えないなんて……	
596	0	0x0098DA	page	2700	0001	2424	2	4	……	
597	0	0x0098E8	page	0100	0000	2323	11	22	さあ、答えてもらおうか	
597	1	0x009900	page	0100	0000	2323	11	22	なぜ、俺たちを襲った？	
598	0	0x009920	page	2700	0001	2424	7	14	影使いのことを	
598	1	0x009930	page	2700	0001	2424	7	14	調べまわる奴は	
598	2	0x009940	page	2700	0001	2424	11	22	生かしちゃおけねぇ……	
599	0	0x009960	page	0100	0000	2323	9	18	影使いを隠すことに	
599	1	0x009974	page	0100	0000	2323	9	18	どんな意味がある？	
600	0	0x009990	page	2700	0001	2424	4	8	……へっ	
600	1	0x00999A	page	2700	0001	2424	6	12	知るもんか！	
601	0	0x0099B0	page	0100	0000	2424	11	22	聞きわけがない坊やには	
601	1	0x0099C8	page	0100	0000	2424	6	12	こうだぜ……	
602	0	0x0099DE	page	FF00	0001	2323	3	6	ひっ！	
603	0	0x0099EE	page	0100	0000	2424	2	4	なぜ	
603	1	0x0099F4	page	0100	0000	2424	11	22	影使いを隠そうとする？	
604	0	0x009A14	page	FF00	0001	2424	4	8	……くっ	
605	0	0x009A26	page	0100	0000	2424	3	6	答えろ	
606	0	0x009A36	page	FF00	0001	2424	12	24	……影使いは、もういない	
606	1	0x009A50	page	FF00	0001	2424	8	16	死んじまったのさ	
607	0	0x009A6A	page	0100	0000	2424	1	2	！	
608	0	0x009A76	page	0100	0000	2323	9	18	影使いが、死んだ？	
609	0	0x009A92	page	2A00	0001	2424	2	4	ああ	
609	1	0x009A98	page	2A00	0001	2424	8	16	もう1ヵ月になる	
610	0	0x009AAC	page			2424	9	18	渋谷の戦いで受けた	
610	1	0x009AC0	page			2424	8	16	流れ弾が原因でな	
611	0	0x009AD4	page			2424	9	18	あれほどの使い手が	
611	1	0x009AE8	page			2424	8	16	あっけないもんさ	
612	0	0x009B02	page	2A00	0001	2323	12	24	影使いが死んだとわかれば	
612	1	0x009B1C	page	2A00	0001	2323	7	14	メタルの連中が	
612	2	0x009B2C	page	2A00	0001	2323	8	16	勢力を伸ばそうと	
613	0	0x009B40	page			2424	6	12	こっちにまで	
613	1	0x009B4E	page			2424	10	20	乗りこんでくるだろう	
614	0	0x009B66	page			2424	5	10	そうなりゃ	
614	1	0x009B72	page			2424	7	14	いまの俺たちは	
614	2	0x009B82	page			2424	8	16	ひとたまりもない	
615	0	0x009B96	page			2424	3	6	だから	
615	1	0x009B9E	page			2424	6	12	影使いの死は	
615	2	0x009BAC	page			2424	11	22	知られたくなかった……	
616	0	0x009BCC	page	0100	0000	2323	3	6	じゃあ	
616	1	0x009BD4	page	0100	0000	2323	9	18	こいつに見覚えは？	
617	0	0x009BF0	page	2A00	0001	2323	3	6	……！	
618	0	0x009BFA	page			2424	6	12	そ、そいつは	
618	1	0x009C08	page			2424	8	16	影使いが操ってた	
618	2	0x009C1A	page			2424	8	16	精霊じゃねえか！	
619	0	0x009C34	page	0100	0000	2424	4	8	なにっ！	
620	0	0x009C46	page	2A00	0001	2323	12	24	影使いが従えていた精霊は	
620	1	0x009C60	page	2A00	0001	2323	5	10	人間の姿に	
620	2	0x009C6C	page	2A00	0001	2323	8	16	なることができた	
621	0	0x009C80	page			2424	7	14	きれいな女にも	
621	1	0x009C90	page			2424	11	22	恐ろしい用心棒にも……	
622	0	0x009CAA	page			2424	3	6	それで	
622	1	0x009CB2	page			2424	9	18	俺たちといっしょに	
622	2	0x009CC6	page			2424	10	20	行動することもあった	
623	0	0x009CDE	page			2424	2	4	俺は	
623	1	0x009CE4	page			2424	10	20	魔法は使えないからな	
624	0	0x009CFC	page			2424	3	6	あとで	
624	1	0x009D04	page			2424	12	24	こいつは人間じゃないって	
624	2	0x009D1E	page			2424	5	10	聞かされて	
625	0	0x009D2C	page			2424	12	24	ずいぶん気味悪かったのを	
625	1	0x009D46	page			2424	4	8	覚えてる	
626	0	0x009D52	page			2424	7	14	そのホロの侍は	
626	1	0x009D62	page			2424	11	22	影使いが連れてた精霊に	
626	2	0x009D7A	page			2424	7	14	そっくりだ……	
627	0	0x009D92	page	2A00	0001	2323	4	8	頼む……	
628	0	0x009D9E	page			2424	11	22	何が目的かは知らないが	
628	1	0x009DB6	page			2424	12	24	影使いが死んだことだけは	
628	2	0x009DD0	page			2424	6	12	黙っててくれ	
629	0	0x009DE0	page			2424	12	24	メタルの連中に知られたら	
629	1	0x009DFA	page			2424	4	8	今度こそ	
629	2	0x009E04	page			2424	9	18	本当につぶされる！	
630	0	0x009E20	page	0000	0000	2424	2	4	……	
631	0	0x009E2A	count			2323	3	6	店	
631	1	0x009E32	count			2323	3	6	のれん	
631	2	0x009E3A	count			2323	3	6	店内	
631	3	0x009E42	count			2323	3	6	主人	
631	4	0x009E4A	count			2323	3	6	以蔵	
632	0	0x009E54	count				2	4	仲間	
632	1	0x009E5A	count				2	4	主人	
632	2	0x009E60	count				2	4	以蔵	
633	0	0x009E68	count				4	8	威圧する	
633	1	0x009E72	count				4	8	無視する	
634	0	0x009E82	page	0200	0000		4	8	なんだか	
634	1	0x009E8C	page	0200	0000		10	20	うらぶれた感じの店ね	
635	0	0x009EAA	page	0200	0000	2323	8	16	落ちこんだ人には	
635	1	0x009EBC	page	0200	0000	2323	11	22	ぴったりと思うけど……	
636	0	0x009EDC	page	0200	0000	2323	3	6	『暁』	
636	1	0x009EE4	page	0200	0000	2323	11	22	間違いない、この店だわ	
637	0	0x009F04	page	0300	0000	2323	12	24	日本風の飲み屋ですか……	
638	0	0x009F20	page			2424	2	4	実は	
638	1	0x009F26	page			2424	13	26	こういう店ははじめてで……	
639	0	0x009F4A	page	0200	0000	2424	5	10	はじめて？	
640	0	0x009F58	page			2424	5	10	そういえば	
640	1	0x009F64	page			2424	6	12	Dヘッドって	
640	2	0x009F72	page			2424	14	28	あんまりお酒飲まなかったわね	
641	0	0x009F98	page	0000	0000	2323	9	18	とにかく中に入ろう	
642	0	0x009FB4	page	FF00	0000	2323	8	16	店に入りますか？	
643	0	0x009FCE	page	2100	0001	2323	7	14	いらっしゃい！	
643	1	0x009FDE	page	2100	0001	2323	3	6	どうぞ	
643	2	0x009FE6	page	2100	0001	2323	11	22	こちらのカウンターへ！	
644	0	0x00A000	page			2424	9	18	なんにしましょう？	
645	0	0x00A01C	page	0100	0000	2424	3	6	熱かん	
646	0	0x00A02C	page	0200	0000	2424	4	8	あたしも	
647	0	0x00A03E	page	0300	0000	2424	12	24	……わたしは水でいいです	
648	0	0x00A060	page	0000	0000	2424	8	16	なあ、おやじさん	
648	1	0x00A072	page	0000	0000	2424	9	18	以蔵ってサムライは	
648	2	0x00A086	page	0000	0000	2424	5	10	来てるかい	
649	0	0x00A09A	page	2100	0001	2424	9	18	へっ以蔵さんかい？	
650	0	0x00A0B6	page	2100	0001	2424	7	14	ほら、あそこで	
650	1	0x00A0C6	page	2100	0001	2424	9	18	飲んでるのがそうさ	
651	0	0x00A0E2	page	0200	0000	2323	6	12	中はちょっと	
651	1	0x00A0F0	page	0200	0000	2323	10	20	古めかしい感じだけど	
652	0	0x00A108	page			2424	4	8	たまには	
652	1	0x00A112	page			2424	12	24	こういうのも悪くないわね	
653	0	0x00A134	page	0200	0000	2323	4	8	おじさん	
653	1	0x00A13E	page	0200	0000	2323	8	16	おでんちょうだい	
654	0	0x00A158	page	2100	0001	2424	4	8	へいっ！	
655	0	0x00A16A	page	0200	0000	2323	4	8	すっかり	
655	1	0x00A174	page	0200	0000	2323	12	24	自信をなくしてるって感じ	
656	0	0x00A196	page	0200	0000	2323	11	22	かなりの凄腕らしいけど	
656	1	0x00A1AE	page	0200	0000	2323	3	6	いまは	
656	2	0x00A1B6	page	0200	0000	2323	11	22	とてもそう見えないわね	
657	0	0x00A1D6	page	0300	0000	2323	9	18	名うてのサムライが	
657	1	0x00A1EA	page	0300	0000	2323	6	12	こんなとこで	
657	2	0x00A1F8	page	0300	0000	2323	12	24	くすぶってるとはねえ……	
658	0	0x00A21A	page	0000	0000	2323	8	16	精霊っていうなら	
658	1	0x00A22C	page	0000	0000	2323	10	20	マオの専門じゃないか	
659	0	0x00A24A	page	0200	0000	2424	7	14	あたしの友達は	
659	1	0x00A25A	page	0200	0000	2424	6	12	自然界の精霊	
660	0	0x00A26A	page			2424	11	22	影使いって人が操ってた	
660	1	0x00A282	page			2424	7	14	元素の精霊とは	
660	2	0x00A292	page			2424	9	18	ぜんぜん別物なのよ	
661	0	0x00A2A8	page			2424	11	22	あたしにはわからないわ	
662	0	0x00A2C8	page	0200	0000	2323	4	8	いいの？	
662	1	0x00A2D2	page	0200	0000	2323	8	16	あんなこと言って	
663	0	0x00A2E6	page			2424	11	22	あの人に先を越されると	
663	1	0x00A2FE	page			2424	5	10	あたしたち	
663	2	0x00A30A	page			2424	9	18	ただ働きになるわよ	
664	0	0x00A326	page	0000	0000	2424	4	8	すまない	
664	1	0x00A330	page	0000	0000	2424	3	6	だけど	
664	2	0x00A338	page	0000	0000	2424	10	20	一目見てわかったんだ	
665	0	0x00A350	page			2424	4	8	あの男は	
665	1	0x00A35A	page			2424	8	16	本当のサムライだ	
666	0	0x00A36E	page			2424	6	12	あんなとこで	
666	1	0x00A37C	page			2424	11	22	くすぶってる奴じゃない	
667	0	0x00A396	page			2424	8	16	サムライの誇りを	
667	1	0x00A3A8	page			2424	12	24	思い出してほしかったのさ	
668	0	0x00A3CA	page	0200	0000	2424	6	12	……まったく	
668	1	0x00A3D8	page	0200	0000	2424	10	20	人がいいんだから……	
669	0	0x00A3F6	page	0100	0000	2424	3	6	しかし	
669	1	0x00A3FE	page	0100	0000	2424	9	18	銃が効かないとはな	
669	2	0x00A412	page	0100	0000	2424	8	16	どういうことだ？	
670	0	0x00A42C	page	0200	0000	2424	2	4	風に	
670	1	0x00A432	page	0200	0000	2424	11	22	助けられたっていうのも	
670	2	0x00A44A	page	0200	0000	2424	3	6	妙よね	
671	0	0x00A45A	page	0100	0000	2424	12	24	果たして相手は魔法使いか	
671	1	0x00A474	page	0100	0000	2424	6	12	……それとも	
672	0	0x00A48A	page	0300	0000	2424	6	12	……それとも	
672	1	0x00A498	page	0300	0000	2424	8	16	人間ですらないか	
673	0	0x00A4B2	page	0100	0000	2424	7	14	いずれにしても	
673	1	0x00A4C2	page	0100	0000	2424	11	22	以蔵が逃げこんだ場所に	
673	2	0x00A4DA	page	0100	0000	2424	11	22	行ってみる必要があるな	
674	0	0x00A4FA	page	0100	0000	2323	4	8	とにかく	
674	1	0x00A504	page	0100	0000	2323	11	22	以蔵が逃げこんだ場所に	
674	2	0x00A51C	page	0100	0000	2323	6	12	行ってみよう	
675	0	0x00A532	page	2100	0001	2323	10	20	あそこで飲んでるのが	
675	1	0x00A548	page	2100	0001	2323	5	10	以蔵さんさ	
676	0	0x00A55C	page	2200	0001	2323	4	8	待ちなよ	
676	1	0x00A566	page	2200	0001	2323	11	22	あんたら、見ねえ顔だな	
676	2	0x00A57E	page	2200	0001	2323	10	20	以蔵さんに何の用だ？	
677	0	0x00A59C	page	0000	0000	2323	9	18	あんたを襲ったのは	
677	1	0x00A5B0	page	0000	0000	2323	7	14	こいつだろう？	
678	0	0x00A5C8	page	1200	0001	2424	4	8	……ああ	
679	0	0x00A5DA	page	0000	0000	2424	10	20	襲われたときのことを	
679	1	0x00A5F0	page	0000	0000	2424	12	24	詳しく聞かせてほしいんだ	
680	0	0x00A612	page	1200	0001	2424	7	14	あのことか……	
681	0	0x00A62A	page	1200	0001	2323	10	20	メタル・ラビリンスの	
681	1	0x00A640	page	1200	0001	2323	7	14	連中に頼まれて	
681	2	0x00A650	page	1200	0001	2323	14	28	辻斬りを張ってたときのことだ	
682	0	0x00A670	page			2424	10	20	ちょうどメンバーから	
682	1	0x00A686	page			2424	11	22	緊急の連絡が入ったのさ	
683	0	0x00A6A0	page			2424	10	20	辻斬りを見つけたから	
683	1	0x00A6B6	page			2424	10	20	手を貸してくれってな	
684	0	0x00A6CE	page			2424	2	4	だが	
684	1	0x00A6D4	page			2424	11	22	俺が駆けつけたときには	
685	0	0x00A6EE	page			2424	10	20	知らせてくれたやつは	
685	1	0x00A704	page			2424	10	20	もう血祭りにされてた	
686	0	0x00A71C	page			2424	10	20	体にしみついた反射さ	
687	0	0x00A734	page			2424	10	20	俺は即座に銃を抜いて	
687	1	0x00A74A	page			2424	8	16	ありったけの弾を	
687	2	0x00A75C	page			2424	7	14	奴に撃ちこんだ	
688	0	0x00A76E	page			2424	4	8	……だが	
688	1	0x00A778	page			2424	9	18	まったく手ごたえが	
688	2	0x00A78C	page			2424	6	12	ありゃしねえ	
689	0	0x00A79C	page			2424	2	4	銃が	
689	1	0x00A7A2	page			2424	9	18	ろくに効かねえんだ	
690	0	0x00A7B8	page			2424	10	20	弾倉を空にしたあとも	
690	1	0x00A7CE	page			2424	11	22	奴は平然としてやがった	
691	0	0x00A7E8	page			2424	3	6	そして	
691	1	0x00A7F0	page			2424	4	8	俺を見て	
691	2	0x00A7FA	page			2424	10	20	笑いやがったのさ……	
692	0	0x00A818	page	1200	0001	2323	4	8	……俺も	
692	1	0x00A822	page	1200	0001	2323	12	24	銃の効かない奴と戦うほど	
692	2	0x00A83C	page	1200	0001	2323	6	12	バカじゃない	
693	0	0x00A84C	page			2424	4	8	そこから	
693	1	0x00A856	page			2424	4	8	さっさと	
693	2	0x00A860	page			2424	9	18	ずらかろうとしたさ	
694	0	0x00A876	page			2424	4	8	……だが	
694	1	0x00A880	page			2424	10	20	奴を振りきれなかった	
695	0	0x00A898	page			2424	2	4	奴は	
695	1	0x00A89E	page			2424	12	24	じわじわといたぶるように	
695	2	0x00A8B8	page			2424	9	18	俺を傷つけていった	
696	0	0x00A8CE	page			2424	7	14	情けないもんさ	
697	0	0x00A8E0	page			2424	2	4	俺は	
697	1	0x00A8E6	page			2424	7	14	恐ろしくなって	
697	2	0x00A8F6	page			2424	11	22	逃げるしかなかったんだ	
698	0	0x00A910	page			2424	5	10	気がつきゃ	
698	1	0x00A91C	page			2424	2	4	俺は	
698	2	0x00A922	page			2424	12	24	袋小路に追いつめられてた	
699	0	0x00A944	page	1200	0001	2323	4	8	……だが	
699	1	0x00A94E	page	1200	0001	2323	10	20	妙なこともあるもんさ	
700	0	0x00A966	page			2424	2	4	奴は	
700	1	0x00A96C	page			2424	4	8	それ以上	
700	2	0x00A976	page			2424	10	20	追いかけてこなかった	
701	0	0x00A98E	page			2424	6	12	それどころか	
701	1	0x00A99C	page			2424	9	18	そこに立ち止まって	
701	2	0x00A9B0	page			2424	9	18	すっと消えちまった	
702	0	0x00A9C6	page			2424	4	8	……へっ	
702	1	0x00A9D0	page			2424	10	20	俺は、奴のきまぐれで	
702	2	0x00A9E6	page			2424	10	20	生き延びたってわけさ	
703	0	0x00AA04	page	0000	0000	2323	4	8	辻斬りが	
703	1	0x00AA0E	page	0000	0000	2323	11	22	とどめを刺さなかった？	
704	0	0x00AA2E	page	1200	0001	2424	2	4	ああ	
704	1	0x00AA34	page	1200	0001	2424	11	22	逃げ込んだ場所の手前で	
704	2	0x00AA4C	page	1200	0001	2424	7	14	奴は足を止めた	
705	0	0x00AA64	page	0000	0000	2424	8	16	どういうことだ？	
706	0	0x00AA7E	page	1200	0001	2424	3	6	さあな	
706	1	0x00AA86	page	1200	0001	2424	4	8	こっちが	
706	2	0x00AA90	page	1200	0001	2424	8	16	聞きたいくらいだ	
707	0	0x00AAA4	page			2424	4	8	……ただ	
707	1	0x00AAAE	page			2424	7	14	風が……吹いた	
708	0	0x00AAC0	page			2424	4	8	ちょうど	
708	1	0x00AACA	page			2424	8	16	奴が姿を消す前だ	
709	0	0x00AADE	page			2424	2	4	へっ	
709	1	0x00AAE4	page			2424	2	4	俺は	
709	2	0x00AAEA	page			2424	11	22	風に助けられたのかもな	
710	0	0x00AB0A	page	0000	0000	2323	6	12	なんでもいい	
710	1	0x00AB18	page	0000	0000	2323	2	4	他に	
710	2	0x00AB1E	page	0000	0000	2323	8	16	気づいたことは？	
711	0	0x00AB38	page	1200	0001	2424	3	6	……！	
712	0	0x00AB42	page			2424	4	8	……いや	
712	1	0x00AB4C	page			2424	8	16	そんなはずはねえ	
713	0	0x00AB66	page	0000	0000	2424	5	10	どうした？	
714	0	0x00AB7A	page	1200	0001	2424	3	6	奴とは	
714	1	0x00AB82	page	1200	0001	2424	6	12	前にどこかで	
714	2	0x00AB90	page	1200	0001	2424	10	20	戦ったような気がする	
715	0	0x00ABA8	page			2424	11	22	……たんなる思い過しさ	
716	0	0x00ABC8	page	0000	0000	2424	1	2	？	
717	0	0x00ABD4	page	0000	0000	2323	10	20	メタル・ラビリンスの	
717	1	0x00ABEA	page	0000	0000	2323	8	16	抗争相手について	
717	2	0x00ABFC	page	0000	0000	2323	10	20	なにか知ってるかい？	
718	0	0x00AC14	page			2424	6	12	今度の事件が	
718	1	0x00AC22	page			2424	11	22	メタルに対する報復なら	
719	0	0x00AC3C	page			2424	7	14	戦ってた相手を	
719	1	0x00AC4C	page			2424	8	16	探るのが早そうだ	
720	0	0x00AC66	page	1200	0001	2323	11	22	一番最近の抗争相手なら	
720	1	0x00AC7E	page	1200	0001	2323	9	18	ウイザーズ・エッジ	
720	2	0x00AC92	page	1200	0001	2323	8	16	横浜のギャングさ	
721	0	0x00ACA6	page			2424	12	24	魔法の使い手が多いんでね	
721	1	0x00ACC0	page			2424	12	24	一筋縄じゃいかない相手だ	
722	0	0x00ACDC	page			2424	4	8	なかでも	
722	1	0x00ACE6	page			2424	12	24	『影使い』って魔法使いは	
722	2	0x00AD00	page			2424	6	12	手ごわかった	
723	0	0x00AD16	page	0000	0000	2323	4	8	影使い？	
724	0	0x00AD28	page	1200	0001	2424	8	16	元素の精霊を操り	
724	1	0x00AD3A	page	1200	0001	2424	11	22	強力な呪文を使いこなす	
725	0	0x00AD54	page			2424	9	18	あるいは奴なら……	
725	1	0x00AD68	page			2424	15	30	今度の事件を起こせるかもしれん	
726	0	0x00AD90	page	0000	0000	2323	8	16	そうだ、以蔵さん	
726	1	0x00ADA2	page	0000	0000	2323	4	8	辻斬りは	
726	2	0x00ADAC	page	0000	0000	2323	8	16	俺たちが始末する	
727	0	0x00ADC0	page			2424	4	8	あんたは	
727	1	0x00ADCA	page			2424	3	6	ここで	
727	2	0x00ADD2	page			2424	10	20	くすぶってるがいいさ	
728	0	0x00ADEA	page			2424	7	14	取りまきどもと	
728	1	0x00ADFA	page			2424	4	8	一緒にな	
729	0	0x00AE0C	page	1200	0001	2424	4	8	……へっ	
730	0	0x00AE18	page			2424	9	18	……待ちな、若いの	
730	1	0x00AE2C	page			2424	11	22	あいつは……俺の獲物だ	
731	0	0x00AE4C	page	0000	0000	2424	2	4	なら	
731	1	0x00AE52	page	0000	0000	2424	9	18	どっちが先に倒すか	
731	2	0x00AE66	page	0000	0000	2424	3	6	競争だ	
732	0	0x00AE70	page			2424	2	4	まあ	
732	1	0x00AE76	page			2424	8	16	いまのあんたじゃ	
732	2	0x00AE88	page			2424	13	26	俺たちの勝ちは見えてるがな	
733	0	0x00AEAC	page	1200	0001	2424	2	4	……	
734	0	0x00AEBA	page	0000	0000	2323	6	12	……黙りな！	
735	0	0x00AED0	page	2200	0001	2424	4	8	うっ……	
736	0	0x00AEE2	page	0000	0000	2424	13	26	以蔵さんと話がしたいだけさ	
736	1	0x00AEFE	page	0000	0000	2424	4	8	あんたに	
736	2	0x00AF08	page	0000	0000	2424	10	20	用があるわけじゃない	
737	0	0x00AF26	page	2200	0001	2424	5	10	……くっ！	
737	1	0x00AF32	page	2200	0001	2424	13	26	なめんじゃねえぞっ、若造！	
738	0	0x00AF56	page	2100	0001	2424	6	12	おいおいっ！	
738	1	0x00AF64	page	2100	0001	2424	12	24	ケンカは外でやってくれ！	
739	0	0x00AF86	page	1200	0001	2424	10	20	そのへんでやめときな	
739	1	0x00AF9C	page	1200	0001	2424	6	12	その若いのは	
739	2	0x00AFAA	page	1200	0001	2424	7	14	『サムライ』だ	
740	0	0x00AFC2	page	2200	0001	2424	4	8	うぇっ！	
741	0	0x00AFD4	page	0000	0000	2323	11	22	あんたが以蔵さんだな？	
742	0	0x00AFF4	page	1200	0001	2424	2	4	……	
743	0	0x00B002	page	0000	0000	2424	12	24	腕利きのサムライにしちゃ	
743	1	0x00B01C	page	0000	0000	2424	12	24	みっともない姿じゃないか	
744	0	0x00B038	page			2424	8	16	辻斬りにやられて	
744	1	0x00B04A	page			2424	9	18	落ち込んでるとはね	
745	0	0x00B060	page			2424	4	8	おまけに	
745	1	0x00B06A	page			2424	9	18	取りまきまでつけて	
745	2	0x00B07E	page			2424	5	10	いい身分だ	
746	0	0x00B08C	page			2424	4	8	そんなに	
746	1	0x00B096	page			2424	10	20	辻斬りが恐いのかい？	
747	0	0x00B0B4	page	1200	0001	2424	5	10	……若いの	
747	1	0x00B0C0	page	1200	0001	2424	12	24	ケンカをふっかけるんなら	
747	2	0x00B0DA	page	1200	0001	2424	6	12	他をあたりな	
748	0	0x00B0EA	page			2424	4	8	あいにく	
748	1	0x00B0F4	page			2424	10	20	つきあってやれるほど	
748	2	0x00B10A	page			2424	6	12	ヒマじゃねえ	
749	0	0x00B120	page	0000	0000	2424	2	4	別に	
749	1	0x00B126	page	0000	0000	2424	14	28	ケンカを売りたいわけじゃない	
750	0	0x00B146	page			2424	11	22	いくつか教えてくれれば	
750	1	0x00B15E	page			2424	7	14	邪魔はしないさ	
751	0	0x00B176	page	1200	0001	2424	3	6	……？	
752	0	0x00B186	page	0000	0000	2323	2	4	……	
753	0	0x00B194	page	2200	0001	2424	3	6	おい！	
753	1	0x00B19C	page	2200	0001	2424	4	8	待ちな！	
754	0	0x00B1A8	page			2424	11	22	以蔵さんになんの用だと	
754	1	0x00B1C0	page			2424	8	16	聞いてんだよ！！	
755	0	0x00B1DA	page	0000	0000	2323	2	4	……	
756	0	0x00B1E8	page	2200	0001	2424	6	12	この野郎……	
756	1	0x00B1F6	page	2200	0001	2424	6	12	いい度胸だ！	
756	2	0x00B204	page	2200	0001	2424	5	10	表に出な！	
757	0	0x00B218	page	0000	0000	2424	2	4	ちっ	
757	1	0x00B21E	page	0000	0000	2424	8	16	うざってえやつだ	
758	0	0x00B238	page	0200	0000	2424	9	18	ちょっと、大丈夫？	
759	0	0x00B254	page	0000	0000	2424	4	8	大丈夫さ	
759	1	0x00B25E	page	0000	0000	2424	9	18	ちょっと行ってくる	
760	0	0x00B27A	page	1200	0001	2323	11	22	たいしたやんちゃ坊主だ	
760	1	0x00B292	page	1200	0001	2323	10	20	俺もぶちのめすかい？	
761	0	0x00B2B0	page	0000	0000	2424	5	10	やめとくよ	
761	1	0x00B2BC	page	0000	0000	2424	5	10	あんたとは	
761	2	0x00B2C8	page	0000	0000	2424	8	16	話をしたいだけだ	
762	0	0x00B2DC	page			2424	3	6	しかし	
762	1	0x00B2E4	page			2424	10	20	素人同然の取りまきに	
762	2	0x00B2FA	page			2424	8	16	守ってもらうとは	
763	0	0x00B30E	page			2424	4	8	どういう	
763	1	0x00B318	page			2424	10	20	風の吹きまわしだい？	
764	0	0x00B330	page			2424	4	8	腕利きの	
764	1	0x00B33A	page			2424	9	18	サムライなんだろ？	
765	0	0x00B356	page	1200	0001	2424	6	12	いまになって	
765	1	0x00B364	page	1200	0001	2424	9	18	俺の首を狙う連中が	
765	2	0x00B378	page	1200	0001	2424	5	10	多いんでな	
766	0	0x00B386	page			2424	11	22	戦いに負けたサムライは	
766	1	0x00B39E	page			2424	6	12	悲しいもんさ	
767	0	0x00B3B4	page	2100	0001	2323	2	4	おや	
767	1	0x00B3BA	page	2100	0001	2323	10	20	以蔵さんならいねえぜ	
768	0	0x00B3D4	count			2323	6	12	オンフォール	
768	1	0x00B3E2	count			2323	6	12	ギャング	
768	2	0x00B3F0	count			2323	6	12	店内	
768	3	0x00B3FE	count			2323	6	12	ハジメ	
769	0	0x00B40E	count				4	8	仲間	
769	1	0x00B418	count				4	8	ギャング	
769	2	0x00B422	count				4	8	ハジメ	
770	0	0x00B432	page	0200	0000		8	16	危険な感じの店ね	
770	1	0x00B444	page	0200	0000		3	6	さすが	
770	2	0x00B44C	page	0200	0000		11	22	ギャングのたまり場だわ	
771	0	0x00B46C	page	0200	0000	2323	6	12	コネがないと	
771	1	0x00B47A	page	0200	0000	2323	10	20	入れないっていうけど	
772	0	0x00B498	page	0200	0000	2323	10	20	メタル・ラビリンスの	
772	1	0x00B4AE	page	0200	0000	2323	6	12	メンバーだわ	
773	0	0x00B4C4	page	0200	0000	2424	3	6	確かに	
773	1	0x00B4CC	page	0200	0000	2424	4	8	あれじゃ	
773	2	0x00B4D6	page	0200	0000	2424	12	24	普通のお客は入れないわね	
774	0	0x00B4F8	page	0000	0000	2323	4	8	ハジメは	
774	1	0x00B502	page	0000	0000	2323	7	14	店の中のようだ	
775	0	0x00B51A	page	FF00	0000	2323	7	14	店に入りますか	
776	0	0x00B532	page	2000	0001	2323	3	6	おっと	
776	1	0x00B53A	page	2000	0001	2323	6	12	満員なんでね	
776	2	0x00B548	page	2000	0001	2323	6	12	遠慮しときな	
777	0	0x00B55E	page	0000	0000	2424	7	14	ハジメの友達だ	
777	1	0x00B56E	page	0000	0000	2424	6	12	六堂っていう	
778	0	0x00B584	page	2000	0001	2424	9	18	……ハジメさんの？	
779	0	0x00B59A	page			2424	4	8	わかった	
779	1	0x00B5A4	page			2424	6	12	入っていいぜ	
780	0	0x00B5BA	page	2000	0001	2323	8	16	とっとと、うせな	
781	0	0x00B5D4	page	0200	0000	2323	11	22	ギャングのたまり場って	
781	1	0x00B5EC	page	0200	0000	2323	4	8	いうから	
782	0	0x00B5F8	page			2424	11	22	もっと危険なところかと	
782	1	0x00B610	page			2424	5	10	思ってたわ	
783	0	0x00B624	page	0000	0000	2424	7	14	見ためだけじゃ	
783	1	0x00B634	page	0000	0000	2424	6	12	わからないさ	
